job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI00165,ML Ops Engineer,170139,,SE,PT,,,Denmark,50,"Python, Spark, Hadoop",Bachelor,5,Technology,2025-01-30,27-03-2025,578,9.6,
AI00166,ML Ops Engineer,63860,,EN,CT,,,Canada,100,"Linux, TensorFlow, GCP, Docker, Azure",Master,0,Gaming,2024-02-08,28-09-2024,2424,9.5,
AI00167,NLP Engineer,125152,,MI,CT,,,Norway,100,"TensorFlow, Docker, AWS, Spark",PhD,3,Retail,2024-11-08,31-08-2024,2348,6.6,
AI00168,AI Software Engineer,61572,,EN,CT,,,South Korea,50,"Linux, Azure, Kubernetes",Bachelor,0,Healthcare,2024-07-19,08-09-2024,2485,7.1,
AI00169,Head of AI,101054,,MI,CT,,,Israel,50,"Statistics, Tableau, Java, Data Visualization, NLP",Master,3,Transportation,2024-06-01,26-02-2024,986,8.5,
AI00170,Data Engineer,145355,,EX,CT,,,Canada,100,"Spark, Linux, AWS, Deep Learning",Master,13,Media,2024-08-25,12-09-2024,685,9.6,
AI00171,Deep Learning Engineer,183484,,EX,FT,,,Singapore,100,"Scala, Data Visualization, TensorFlow, Mathematics, Java",Master,19,Gaming,2024-11-20,01-01-2025,834,7.7,
AI00172,AI Product Manager,111997,,MI,CT,,,Singapore,100,"PyTorch, Scala, Hadoop, Docker, Computer Vision",PhD,2,Technology,2025-03-15,14-04-2025,1535,6.6,
AI00173,AI Specialist,214195,,EX,PT,,,Sweden,100,"Tableau, GCP, Python",Bachelor,19,Manufacturing,2025-03-13,11-04-2025,1254,5.2,
AI00174,AI Software Engineer,93211,,SE,PT,,,United Kingdom,50,"Python, TensorFlow, GCP, Java",Master,9,Manufacturing,2025-08-01,03-02-2025,1474,9.3,
AI00175,Deep Learning Engineer,82209,,EN,PT,,,Germany,100,"Statistics, TensorFlow, Python",Master,1,Transportation,2024-09-11,23-12-2024,859,7.0,
AI00176,AI Software Engineer,149669,,SE,PT,,,Germany,50,"Scala, Hadoop, Azure",Associate,9,Retail,2024-01-11,23-11-2024,2291,6.2,
AI00177,AI Software Engineer,56825,,MI,PT,,,China,50,"Linux, Azure, Git, Deep Learning, Spark",Associate,3,Government,2024-11-07,02-08-2024,2301,9.5,
AI00178,Research Scientist,131635,,MI,FT,,,Denmark,50,"Kubernetes, Git, GCP, NLP",PhD,2,Manufacturing,2024-10-03,16-04-2024,715,8.2,
AI00179,NLP Engineer,163843,,SE,FL,,,Norway,50,"Scala, Python, Data Visualization, Kubernetes, Statistics",PhD,7,Telecommunications,2024-09-20,23-10-2024,1723,8.5,
AI00180,AI Consultant,73281,,MI,CT,,,India,0,"Deep Learning, Azure, Python",Bachelor,2,Technology,2025-01-28,21-02-2025,1753,5.5,
AI00181,Principal Data Scientist,51907,,MI,CT,,,South Korea,50,"Statistics, AWS, Java, PyTorch",Associate,3,Technology,2024-07-10,06-12-2024,1290,8.3,
AI00182,NLP Engineer,178240,,EX,FL,,,Netherlands,50,"Python, Spark, TensorFlow",Bachelor,12,Real Estate,2024-01-06,15-07-2024,2461,8.5,
AI00183,Machine Learning Researcher,83226,,SE,FT,,,Israel,0,"SQL, Docker, Linux, GCP",Master,7,Technology,2024-11-19,02-01-2025,1227,7.9,
AI00184,AI Product Manager,46995,,EN,FT,,,Austria,100,"PyTorch, NLP, MLOps, Azure",Master,1,Finance,2024-07-07,01-08-2024,1212,5.9,
AI00185,AI Research Scientist,275296,,EX,FT,,,Switzerland,0,"Docker, Azure, NLP",Associate,14,Transportation,2024-06-02,14-03-2024,1483,7.0,
AI00186,Deep Learning Engineer,300422,,EX,PT,,,India,100,"Python, TensorFlow, R",Bachelor,11,Education,2024-09-30,18-11-2024,2385,9.9,
AI00187,AI Product Manager,116704,,MI,CT,,,Canada,100,"SQL, PyTorch, NLP, Data Visualization",Bachelor,2,Finance,2024-03-30,15-04-2024,1540,9.8,
AI00188,AI Specialist,98422,,EN,PT,,,United States,0,"Java, Python, Mathematics",PhD,0,Transportation,2024-05-23,07-07-2024,673,9.4,
AI00189,Machine Learning Researcher,210249,,EX,PT,,,Singapore,100,"Mathematics, Docker, Deep Learning",Master,15,Gaming,2024-12-20,15-02-2025,1219,6.4,
AI00190,NLP Engineer,67708,,MI,FL,,,France,0,"NLP, R, Scala, Computer Vision, Azure",Master,3,Manufacturing,2024-10-06,20-07-2024,1393,7.6,
AI00191,Data Engineer,95796,,EX,FL,,,Austria,100,"Python, TensorFlow, Scala, AWS",Master,13,Consulting,2024-10-15,25-12-2024,1933,5.8,
AI00192,Head of AI,229098,,EX,PT,,,China,50,"PyTorch, SQL, Kubernetes, Git, Java",Master,17,Government,2024-01-02,25-03-2024,2004,8.5,
AI00193,ML Ops Engineer,134300,,EX,CT,,,Ireland,50,"Java, Python, Deep Learning, Statistics",Master,11,Education,2024-07-14,16-09-2024,2111,5.0,
AI00194,AI Specialist,74408,,EN,CT,,,Norway,100,"TensorFlow, Docker, R, NLP, Java",Associate,1,Automotive,2024-07-08,24-09-2024,1036,7.9,
AI00195,AI Architect,201971,,EX,FT,,,Australia,0,"Java, Scala, Tableau",PhD,13,Technology,2024-07-17,11-09-2024,991,6.8,
AI00196,AI Software Engineer,180764,,EX,CT,,,France,100,"GCP, TensorFlow, Data Visualization",Master,17,Gaming,2025-02-17,16-03-2025,1244,7.6,
AI00197,Principal Data Scientist,49644,,EN,CT,,,Canada,100,"Linux, PyTorch, TensorFlow, Azure, Python",Bachelor,0,Finance,2025-02-15,26-03-2025,2266,5.5,
AI00198,AI Product Manager,89115,,SE,CT,,,South Korea,50,"MLOps, Python, Linux, NLP",Master,7,Energy,2025-03-22,19-05-2025,684,6.3,
AI00199,AI Software Engineer,38540,,EN,PT,,,Austria,0,"Linux, Kubernetes, Spark, Java",Associate,1,Technology,2025-01-29,27-02-2025,2144,7.6,
AI00200,AI Product Manager,180252,,SE,FT,,,United States,50,"TensorFlow, Kubernetes, SQL, Linux, Mathematics",Master,7,Telecommunications,2024-02-14,07-04-2024,1711,6.3,
AI00201,Robotics Engineer,56585,,EN,FT,,,Netherlands,0,"MLOps, Java, AWS, NLP, PyTorch",Master,1,Gaming,2024-10-25,13-11-2024,1647,6.1,
AI00202,AI Specialist,103942,,SE,FL,,,Sweden,0,"Statistics, Python, TensorFlow",PhD,5,Education,2025-07-02,06-03-2025,1636,5.5,
AI00203,Autonomous Systems Engineer,176009,,SE,FL,,,United Kingdom,50,"PyTorch, SQL, TensorFlow, Git, Azure",Bachelor,9,Automotive,2024-02-25,31-03-2024,2270,6.6,
AI00204,AI Specialist,59056,,MI,CT,,,Ireland,50,"Scala, SQL, Deep Learning, Statistics, GCP",Associate,2,Healthcare,2024-08-23,18-10-2024,2262,6.0,
AI00205,AI Consultant,76940,,MI,FT,,,Austria,0,"AWS, Scala, Docker",Associate,3,Transportation,2025-03-29,31-05-2025,1948,7.5,
AI00206,Machine Learning Engineer,110341,,SE,CT,,,Canada,0,"Spark, Kubernetes, Mathematics",PhD,7,Retail,2025-03-20,08-05-2025,2231,5.6,
AI00207,Data Scientist,102922,,MI,FL,,,United Kingdom,0,"Python, SQL, Git",Associate,4,Government,2024-06-14,05-07-2024,773,7.4,
AI00208,Machine Learning Researcher,44130,,EN,FT,,,Switzerland,0,"Python, GCP, Docker, Git, Java",Master,0,Technology,2024-11-22,20-12-2024,2330,8.7,
AI00209,Data Engineer,128112,,SE,CT,,,Singapore,100,"Mathematics, Hadoop, Tableau",Associate,5,Telecommunications,2024-11-26,20-01-2025,2129,9.3,
AI00210,Data Analyst,48892,,EN,CT,,,Ireland,100,"Linux, Python, NLP",Bachelor,0,Consulting,2024-08-10,09-12-2024,2296,6.6,
AI00211,Research Scientist,127478,,MI,CT,,,United Kingdom,50,"Java, Docker, Hadoop",Master,4,Transportation,2025-03-26,29-04-2025,2495,7.8,
AI00212,AI Research Scientist,100524,,SE,FL,,,Finland,0,"Python, Kubernetes, Statistics, TensorFlow",PhD,6,Gaming,2024-03-29,25-05-2024,1274,5.6,
AI00213,Deep Learning Engineer,45429,,EN,FT,,,Netherlands,0,"GCP, Deep Learning, Python, MLOps",Associate,0,Gaming,2024-09-14,30-09-2024,1854,6.8,
AI00214,ML Ops Engineer,62262,,MI,FT,,,France,100,"R, SQL, AWS, MLOps, Data Visualization",Bachelor,4,Healthcare,2025-03-19,07-04-2025,1358,9.4,
AI00215,AI Specialist,68595,,MI,FT,,,China,50,"Azure, Python, TensorFlow, Data Visualization",Master,4,Manufacturing,2024-01-30,29-02-2024,1954,7.5,
AI00216,AI Software Engineer,301038,,EX,PT,,,Norway,50,"GCP, Azure, Deep Learning, Spark, SQL",PhD,18,Media,2025-04-15,13-05-2025,1248,5.5,
AI00217,Robotics Engineer,46253,,EN,CT,,,China,0,"MLOps, Data Visualization, Git, TensorFlow, Hadoop",Associate,1,Government,2025-04-15,30-05-2025,854,7.9,
AI00218,NLP Engineer,59644,,EN,PT,,,Australia,0,"R, Docker, GCP, Java",Associate,0,Consulting,2024-04-20,27-05-2024,646,8.7,
AI00219,Principal Data Scientist,53960,,MI,PT,,,Finland,0,"PyTorch, MLOps, Computer Vision, AWS, Deep Learning",Master,3,Telecommunications,2024-07-15,16-08-2024,1401,9.7,
AI00220,Computer Vision Engineer,94894,,EN,PT,,,Netherlands,50,"AWS, Hadoop, Python, Scala, Computer Vision",Associate,1,Real Estate,2025-02-03,13-04-2025,1931,8.5,
AI00221,Autonomous Systems Engineer,91611,,SE,CT,,,Israel,0,"PyTorch, SQL, Kubernetes",Associate,5,Finance,2024-08-09,12-11-2024,1885,7.0,
AI00222,NLP Engineer,285880,,EX,FL,,,Canada,50,"SQL, Linux, Tableau, MLOps, Spark",Master,18,Finance,2024-04-15,08-05-2024,1537,9.2,
AI00223,AI Architect,115263,,MI,FL,,,United Kingdom,50,"Mathematics, Hadoop, Scala, NLP, Kubernetes",Bachelor,3,Finance,2025-01-25,22-02-2025,1423,6.9,
AI00224,Research Scientist,51882,,MI,CT,,,China,50,"Scala, R, SQL",Associate,3,Technology,2024-07-02,23-03-2024,1379,9.0,
AI00225,Data Scientist,82051,,MI,PT,,,Canada,100,"Java, Python, MLOps, Docker",Master,2,Automotive,2025-04-20,24-05-2025,1220,6.1,
AI00226,ML Ops Engineer,122331,,SE,FL,,,Canada,0,"SQL, NLP, Python",PhD,5,Retail,2025-08-02,07-03-2025,503,5.7,
AI00227,AI Product Manager,159643,,SE,PT,,,United States,100,"Data Visualization, Linux, GCP, Hadoop",Master,5,Gaming,2024-01-27,03-03-2024,951,5.3,
AI00228,Research Scientist,254305,,EX,FL,,,United Kingdom,50,"Hadoop, Python, Linux, Mathematics",Bachelor,15,Transportation,2024-09-03,26-03-2024,1534,9.4,
AI00229,Data Analyst,52027,,MI,PT,,,South Korea,100,"Kubernetes, Linux, Tableau, MLOps, Statistics",Master,2,Retail,2024-04-18,18-05-2024,2036,5.7,
AI00230,Robotics Engineer,43072,,EN,PT,,,United Kingdom,100,"Docker, PyTorch, Spark, TensorFlow, NLP",Associate,0,Energy,2025-01-15,10-03-2025,700,8.3,
AI00231,Research Scientist,87011,,MI,FL,,,India,50,"Tableau, Linux, PyTorch, Java, AWS",PhD,4,Gaming,2025-03-30,13-05-2025,2261,8.5,
AI00232,AI Research Scientist,36734,,EN,FL,,,China,100,"Azure, Python, Mathematics",Master,1,Media,2024-11-10,14-11-2024,1214,9.2,
AI00233,Head of AI,84897,,MI,CT,,,Ireland,0,"TensorFlow, Linux, Deep Learning, Hadoop",Associate,3,Manufacturing,2024-07-10,12-12-2024,2463,5.9,
AI00234,AI Research Scientist,173839,,SE,FL,,,United States,100,"TensorFlow, Azure, Tableau, Data Visualization, Hadoop",Bachelor,5,Government,2025-04-02,26-03-2025,2409,5.1,
AI00235,ML Ops Engineer,59357,,EN,FT,,,Israel,0,"NLP, Tableau, Kubernetes, SQL, GCP",Master,0,Transportation,2024-03-22,13-04-2024,2247,8.5,
AI00236,Data Scientist,51431,,EN,FL,,,United Kingdom,100,"Scala, Python, Data Visualization",Associate,0,Transportation,2024-06-20,20-07-2024,2424,8.7,
AI00237,Autonomous Systems Engineer,96506,,SE,FT,,,Ireland,100,"Hadoop, Spark, Kubernetes, Scala",PhD,5,Finance,2024-03-07,27-07-2024,2137,8.6,
AI00238,Data Analyst,59198,,EN,FT,,,Switzerland,50,"Linux, Kubernetes, Data Visualization, TensorFlow, Docker",Master,1,Manufacturing,2025-04-27,09-06-2025,2008,5.6,
AI00239,Machine Learning Engineer,223757,,EX,FL,,,Germany,0,"Git, Statistics, Data Visualization, Python, Scala",PhD,12,Education,2025-03-29,28-05-2025,1269,7.3,
AI00240,Deep Learning Engineer,74322,,EN,FT,,,France,0,"Hadoop, Spark, Tableau, R, Python",Bachelor,1,Gaming,2024-12-16,08-01-2025,2090,7.9,
AI00241,Research Scientist,120749,,MI,FL,,,Netherlands,50,"TensorFlow, MLOps, Kubernetes, SQL, Java",Associate,2,Retail,2024-01-07,30-08-2024,1860,6.5,
AI00242,NLP Engineer,138212,,EX,FT,,,Finland,50,"Hadoop, Azure, Java, MLOps",Master,15,Media,2024-02-19,25-03-2024,1176,5.6,
AI00243,Robotics Engineer,199039,,EX,PT,,,Canada,0,"Git, Docker, Statistics, Mathematics",Master,15,Real Estate,2024-09-19,16-10-2024,1566,6.2,
AI00244,AI Specialist,105699,,SE,FL,,,Sweden,0,"Spark, Git, Hadoop",PhD,6,Healthcare,2025-11-02,23-03-2025,593,6.6,
AI00245,Research Scientist,38497,,EN,FL,,,Japan,100,"Python, Mathematics, PyTorch, Spark",Bachelor,0,Consulting,2025-06-03,09-05-2025,2043,7.7,
AI00246,AI Product Manager,63141,,MI,CT,,,Japan,100,"R, Azure, MLOps",Associate,3,Manufacturing,2024-09-12,08-02-2025,1662,5.2,
AI00247,AI Specialist,87871,,SE,CT,,,United Kingdom,100,"Git, Statistics, Mathematics, Hadoop, Java",Master,9,Telecommunications,2025-02-02,16-04-2025,906,9.1,
AI00248,Research Scientist,255678,,EX,CT,,,Australia,0,"SQL, Statistics, Mathematics, TensorFlow, GCP",Bachelor,18,Telecommunications,2024-12-04,08-06-2024,2029,7.3,
AI00249,Data Analyst,132056,,SE,CT,,,Netherlands,0,"Java, Azure, Tableau, Python",Master,7,Gaming,2024-05-10,23-10-2024,1085,6.5,
AI00250,AI Research Scientist,146085,,SE,FT,,,United States,100,"Git, Scala, NLP, Python",Associate,6,Technology,2024-09-11,14-01-2025,1642,6.4,
AI00251,Data Engineer,85037,,MI,CT,,,Sweden,50,"PyTorch, Python, Deep Learning, SQL, MLOps",Master,3,Finance,2024-10-17,05-12-2024,931,8.0,
AI00252,AI Product Manager,42661,,EN,PT,,,Ireland,0,"Python, Linux, Tableau, SQL, MLOps",Bachelor,1,Finance,2024-12-25,13-01-2025,783,8.0,
AI00253,Deep Learning Engineer,119706,,SE,FL,,,Israel,50,"TensorFlow, Hadoop, Python, Java, Docker",Associate,7,Retail,2024-09-13,06-10-2024,2429,5.9,
AI00254,Computer Vision Engineer,110064,,EX,PT,,,Singapore,100,"PyTorch, Java, Kubernetes",Bachelor,10,Finance,2024-10-10,17-12-2024,546,9.8,
AI00255,Research Scientist,91090,,SE,FT,,,China,100,"Azure, PyTorch, NLP, TensorFlow",Associate,9,Telecommunications,2025-01-28,12-02-2025,1136,6.2,
AI00256,Principal Data Scientist,80307,,MI,FL,,,Norway,50,"Spark, Java, GCP",Master,4,Retail,2024-08-28,11-10-2024,2097,7.4,
AI00257,AI Product Manager,107321,,MI,PT,,,Ireland,0,"SQL, Python, GCP",Master,3,Technology,2025-04-03,14-04-2025,1012,7.6,
AI00258,Head of AI,59373,,EN,CT,,,Austria,0,"Python, GCP, Mathematics, Scala, Deep Learning",PhD,0,Gaming,2024-07-17,28-08-2024,1833,5.3,
AI00259,Machine Learning Researcher,65191,,EN,PT,,,France,0,"GCP, Python, Azure, Scala",Master,0,Education,2024-01-20,21-02-2024,1652,6.5,
AI00260,Robotics Engineer,152969,,EX,FL,,,Austria,0,"TensorFlow, PyTorch, Spark",Associate,16,Government,2025-04-19,12-05-2025,1811,8.4,
AI00261,Research Scientist,147893,,SE,FL,,,Switzerland,50,"R, Python, Data Visualization, TensorFlow",Associate,8,Healthcare,2024-05-05,19-06-2024,1746,5.9,
AI00262,Principal Data Scientist,69807,,EN,FT,,,United States,0,"Data Visualization, Scala, Python, SQL, Linux",Bachelor,0,Transportation,2024-12-14,31-12-2024,1431,8.4,
AI00263,AI Software Engineer,67824,,EN,FT,,,Switzerland,0,"Java, AWS, GCP, Spark",Bachelor,0,Gaming,2024-06-05,21-06-2024,1121,9.7,
AI00264,Data Engineer,141523,,EX,PT,,,South Korea,0,"AWS, Mathematics, Linux",Associate,10,Manufacturing,2024-01-21,24-02-2024,872,9.6,
AI00265,Data Analyst,122796,,SE,PT,,,India,100,"Scala, AWS, Spark, Deep Learning",PhD,9,Healthcare,2024-08-20,16-09-2024,1075,5.5,
AI00266,AI Consultant,81885,,MI,PT,,,United States,0,"Scala, GCP, MLOps, Python, Computer Vision",PhD,3,Retail,2024-07-12,05-02-2025,1057,9.0,
AI00267,Data Analyst,118505,,SE,CT,,,United Kingdom,50,"Scala, Mathematics, MLOps, Python",Bachelor,5,Government,2025-03-15,17-04-2025,677,8.6,
AI00268,Robotics Engineer,133565,,SE,PT,,,South Korea,100,"R, Git, Statistics, Spark, Python",Master,5,Media,2024-12-21,26-02-2025,768,8.0,
AI00269,Data Analyst,60019,,EN,CT,,,United Kingdom,100,"Java, Kubernetes, Tableau",PhD,1,Government,2024-11-03,31-03-2024,618,5.2,
AI00270,ML Ops Engineer,76875,,EN,PT,,,Switzerland,0,"Docker, Hadoop, PyTorch, Python, Java",Bachelor,0,Transportation,2024-04-15,17-06-2024,1637,8.3,
AI00271,Deep Learning Engineer,64400,,EN,CT,,,Australia,0,"AWS, R, Python",Bachelor,1,Transportation,2024-10-20,19-12-2024,1385,8.7,
AI00272,Autonomous Systems Engineer,68857,,MI,CT,,,Japan,0,"MLOps, Data Visualization, Deep Learning, Python",Master,3,Government,2025-01-27,23-03-2025,2300,10.0,
AI00273,Computer Vision Engineer,97840,,SE,PT,,,Switzerland,100,"R, Linux, AWS",Bachelor,7,Technology,2024-06-06,21-07-2024,1713,7.7,
AI00274,Machine Learning Engineer,168619,,EX,FT,,,China,100,"Azure, Git, SQL, NLP, Docker",Bachelor,18,Automotive,2024-04-07,01-08-2024,2429,7.3,
AI00275,Machine Learning Researcher,118132,,SE,FL,,,United Kingdom,100,"Git, NLP, MLOps",Associate,8,Education,2024-12-17,30-01-2025,2489,8.9,
AI00276,Principal Data Scientist,81112,,SE,FL,,,Canada,100,"Java, Git, Data Visualization, SQL, Kubernetes",PhD,7,Consulting,2025-03-03,29-04-2025,655,7.5,
AI00277,Head of AI,111502,,MI,FL,,,United Kingdom,0,"Git, Java, MLOps",Master,4,Energy,2024-08-31,27-10-2024,1184,7.7,
AI00278,NLP Engineer,151610,,SE,PT,,,United States,100,"TensorFlow, Kubernetes, Git, Computer Vision, Statistics",Associate,5,Retail,2025-03-04,22-05-2025,686,5.3,
AI00279,Machine Learning Engineer,95128,,SE,FL,,,Austria,100,"Linux, Statistics, MLOps, Computer Vision, Deep Learning",Bachelor,7,Government,2024-12-15,02-01-2025,1905,9.8,
AI00280,Machine Learning Engineer,136733,,SE,FL,,,United Kingdom,0,"Tableau, GCP, SQL, MLOps",PhD,8,Gaming,2025-03-21,18-05-2025,1291,8.8,
AI00281,ML Ops Engineer,69822,,MI,FL,,,United Kingdom,50,"GCP, R, Python, Kubernetes",Bachelor,3,Finance,2024-06-26,04-08-2024,1558,8.9,
AI00282,Machine Learning Researcher,88380,,EN,PT,,,Switzerland,50,"Azure, Python, Data Visualization",Bachelor,0,Automotive,2025-04-18,08-05-2025,1196,5.3,
AI00283,NLP Engineer,199482,,EX,PT,,,France,50,"PyTorch, Scala, NLP, GCP",Bachelor,18,Transportation,2025-02-17,30-04-2025,1230,5.0,
AI00284,Deep Learning Engineer,56268,,MI,FT,,,Austria,50,"Java, Hadoop, Deep Learning, TensorFlow",Bachelor,4,Automotive,2025-08-03,03-04-2025,1777,6.8,
AI00285,Data Engineer,142301,,EX,PT,,,France,50,"Deep Learning, Statistics, Docker",Master,12,Telecommunications,2024-03-14,18-05-2024,972,9.9,
AI00286,NLP Engineer,178371,,EX,CT,,,India,0,"Spark, Python, Tableau",Associate,15,Energy,2025-08-04,20-06-2025,1723,5.2,
AI00287,Computer Vision Engineer,157412,,EX,CT,,,Israel,50,"Tableau, SQL, MLOps, PyTorch",Associate,12,Government,2024-06-27,05-09-2024,900,5.4,
AI00288,AI Software Engineer,250562,,EX,CT,,,Switzerland,0,"Docker, TensorFlow, Hadoop, Git, Scala",Associate,12,Government,2025-07-02,06-03-2025,2407,7.7,
AI00289,Data Engineer,167401,,EX,FT,,,Canada,50,"Tableau, AWS, NLP, Scala",Bachelor,14,Manufacturing,2024-12-25,01-02-2025,1124,8.5,
AI00290,Computer Vision Engineer,85328,,EN,CT,,,Denmark,0,"Git, SQL, Spark, MLOps",Bachelor,0,Consulting,2024-10-25,28-11-2024,1225,6.0,
AI00291,AI Consultant,94160,,SE,FT,,,South Korea,100,"Tableau, Linux, SQL, Spark, GCP",Associate,5,Automotive,2025-05-04,21-05-2025,1064,5.3,
AI00292,NLP Engineer,147732,,EX,PT,,,Japan,100,"Hadoop, SQL, Computer Vision",Master,17,Gaming,2024-01-06,17-07-2024,823,7.4,
AI00293,Autonomous Systems Engineer,50749,,EN,FL,,,Canada,50,"SQL, MLOps, Data Visualization, Scala, Git",Master,0,Government,2024-04-28,03-06-2024,2177,7.1,
AI00294,AI Consultant,222223,,EX,PT,,,Netherlands,0,"Data Visualization, Hadoop, Scala, AWS",PhD,19,Retail,2024-04-27,28-06-2024,2274,7.9,
AI00295,Data Analyst,47958,,EN,PT,,,Finland,50,"Mathematics, Scala, MLOps, SQL",Bachelor,0,Gaming,2025-03-02,26-03-2025,1951,6.4,
AI00296,Data Scientist,52877,,EN,FL,,,Israel,50,"R, SQL, Scala",PhD,1,Retail,2024-08-22,11-09-2024,2471,5.3,
AI00297,AI Research Scientist,138782,,EX,CT,,,Finland,0,"Git, AWS, PyTorch",Bachelor,19,Finance,2025-08-02,11-04-2025,1137,6.3,
AI00298,AI Specialist,66150,,SE,FT,,,Ireland,100,"Computer Vision, SQL, Java, GCP",Master,5,Finance,2025-03-03,30-04-2025,819,6.4,
AI00299,Principal Data Scientist,178470,,EX,FT,,,Singapore,100,"Python, TensorFlow, Git, PyTorch, MLOps",PhD,18,Energy,2024-02-16,23-03-2024,1577,7.8,
AI00300,Deep Learning Engineer,62936,,MI,PT,,,Canada,100,"AWS, SQL, Azure",Bachelor,3,Technology,2024-09-10,23-11-2024,1626,9.3,
AI00301,Machine Learning Engineer,159003,,EX,FT,,,Japan,50,"Mathematics, R, MLOps",PhD,11,Real Estate,2024-05-02,31-03-2024,1743,7.7,
AI00302,Computer Vision Engineer,98694,,EX,CT,,,China,50,"R, Python, Azure, Java",Master,15,Education,2024-05-17,22-07-2024,957,7.4,
AI00303,Data Engineer,50471,,EN,FT,,,China,100,"Kubernetes, Scala, Data Visualization",Bachelor,1,Energy,2025-01-19,26-02-2025,2465,9.1,
AI00304,AI Software Engineer,104460,,MI,FL,,,Netherlands,0,"Deep Learning, Kubernetes, SQL",Bachelor,3,Transportation,2025-03-30,03-05-2025,1126,6.6,
AI00305,Research Scientist,63711,,EN,PT,,,India,0,"Kubernetes, Scala, PyTorch, AWS, Docker",Master,0,Healthcare,2024-11-08,21-09-2024,540,7.5,
AI00306,Data Analyst,64384,,EN,PT,,,Finland,0,"Python, Kubernetes, Scala, Linux",PhD,0,Consulting,2024-02-23,31-03-2024,887,6.3,
AI00307,AI Architect,223296,,SE,FL,,,Australia,0,"Git, Python, Scala, AWS",Master,5,Healthcare,2025-04-30,26-05-2025,2342,9.2,
AI00308,Autonomous Systems Engineer,73372,,SE,PT,,,Finland,50,"Hadoop, GCP, MLOps, Statistics",PhD,9,Real Estate,2024-02-22,20-04-2024,2398,8.1,
AI00309,Machine Learning Researcher,92458,,MI,FT,,,France,50,"Hadoop, Python, Kubernetes",Associate,3,Manufacturing,2024-05-05,04-06-2024,1146,8.1,
AI00310,AI Product Manager,80483,,MI,PT,,,Finland,50,"Git, Python, TensorFlow, SQL",Bachelor,2,Government,2025-02-03,25-03-2025,2022,8.8,
AI00311,Machine Learning Researcher,71730,,MI,FT,,,Germany,100,"Linux, GCP, Statistics, NLP, Azure",PhD,2,Technology,2024-04-27,28-05-2024,1083,9.5,
AI00312,Machine Learning Researcher,186565,,EX,PT,,,Israel,0,"R, Git, Computer Vision",Master,19,Retail,2025-04-23,20-06-2025,1343,6.6,
AI00313,Robotics Engineer,114225,,SE,PT,,,Finland,50,"Linux, SQL, PyTorch, NLP, Git",Master,9,Consulting,2024-06-06,23-06-2024,729,8.4,
AI00314,AI Software Engineer,160286,,EX,FT,,,South Korea,0,"SQL, Computer Vision, Linux, Data Visualization, Git",PhD,19,Retail,2025-03-14,24-04-2025,1451,8.9,
AI00315,Head of AI,60957,,MI,CT,,,Ireland,100,"Python, Spark, TensorFlow",PhD,4,Real Estate,2024-03-24,21-05-2024,798,7.8,
AI00316,Autonomous Systems Engineer,90148,,MI,FL,,,Canada,50,"Java, MLOps, TensorFlow",PhD,4,Real Estate,2025-11-04,07-06-2025,2220,9.0,
